track_id,track_name,artists,artist_ids,artist_genres,danceability,energy,acousticness,instrumentalness,speechiness,valence,p_id,length,user
5Y8XLhYm4ZeMU25Rg24YoH,In Your Own Sweet Way,['Wes Montgomery'],['03YhcM6fxypfwckPCQV8pQ'],"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz guitar', 'soul jazz']",0.62,0.104,0.991,0.912,0.0433,0.0985,4EWiUhvmhuqZbeXUdNKqpn,100,rt
2NCBjlH7FHEG7hXcnvUaWA,Ugotme,['Omar Apollo'],['5FxD8fkQZ6KcsSYupDVoSO'],"['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie r&b', 'pop']",0.782,0.494,0.454,6.31e-05,0.0339,0.401,4EWiUhvmhuqZbeXUdNKqpn,100,rt
2gwkD6igEhQbDQegRCcdoB,Suge,['DaBaby'],['4r63FhuTkUYltbVAg5TQnk'],['nc hip hop'],0.876,0.662,0.0608,0.0,0.426,0.844,4EWiUhvmhuqZbeXUdNKqpn,100,rt
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"['electropop', 'pop']",0.726,0.444,0.283,0.143,0.372,0.569,4EWiUhvmhuqZbeXUdNKqpn,100,rt
5QVVZCiiLA4U6ZPA1OXU5f,Square Up,"['Zack Fox', 'Kenny Beats']","['1UH80jhsYsFztK0anu2FNS', '1rHOtdmGNr5vcYNw5v7QGC']","['meme rap', 'social media pop']",0.912,0.473,0.174,0.0,0.588,0.616,4EWiUhvmhuqZbeXUdNKqpn,100,rt
14msK75pk3pA33pzPVNtBF,7 rings,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop', 'post-teen pop']",0.725,0.321,0.578,0.0,0.323,0.319,4EWiUhvmhuqZbeXUdNKqpn,100,rt
2UslPu1Jo7jIiUchu9QvPv,Coupe Se' Yern,['Smino'],['1ybINI1qPiFbwDXamRtwxD'],"['alternative r&b', 'hip hop', 'rap', 'underground hip hop']",0.842,0.535,0.168,1.02e-06,0.461,0.713,4EWiUhvmhuqZbeXUdNKqpn,100,rt
6e7hIhOLH9zvb3zP5O5gt0,BOY BYE,['BROCKHAMPTON'],['1Bl6wpkWCQ4KVgnASpvzzA'],"['boy band', 'pop', 'rap']",0.869,0.747,0.512,0.0,0.151,0.784,4EWiUhvmhuqZbeXUdNKqpn,100,rt
1ZWEehHLyzfkYn0jVslHCy,Guap (LaLaLa),['Rico Nasty'],['2OaHYHb2XcFPvqL3VsyPzU'],"['dmv rap', 'escape room', 'trap queen']",0.918,0.634,0.171,0.0,0.364,0.932,4EWiUhvmhuqZbeXUdNKqpn,100,rt
4dVpf9jZjcORqGTLUaeYj9,Plain Jane,['A$AP Ferg'],['5dHt1vcEm9qb8fCyLcB3HL'],"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",0.797,0.844,0.0651,0.0,0.275,0.52,4EWiUhvmhuqZbeXUdNKqpn,100,rt
0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily - Vocal Version,['Chet Baker'],['3rxeQlsv0Sc2nyYaZ5W71T'],"['adult standards', 'bebop', 'cool jazz', 'jazz', 'jazz trumpet', 'vocal jazz']",0.532,0.0657,0.94,0.00488,0.0406,0.292,4EWiUhvmhuqZbeXUdNKqpn,100,rt
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,['BROCKHAMPTON'],['1Bl6wpkWCQ4KVgnASpvzzA'],"['boy band', 'pop', 'rap']",0.453,0.538,0.449,0.0,0.0638,0.516,4EWiUhvmhuqZbeXUdNKqpn,100,rt
0t5zc7IwI8KToUoIsnizuX,Slo Mo,"[""K'ron""]",['49TRFSaTBg8gaIIh6Gg33m'],['deep pop r&b'],0.446,0.593,0.0185,0.0,0.344,0.497,4EWiUhvmhuqZbeXUdNKqpn,100,rt
0wXuerDYiBnERgIpbb3JBR,Redbone,['Childish Gambino'],['73sIBHcqh3Z3NyqHKZ7FOL'],"['atl hip hop', 'hip hop', 'pop rap', 'rap']",0.743,0.347,0.167,0.00951,0.121,0.572,4EWiUhvmhuqZbeXUdNKqpn,100,rt
297rZsBEjFw9d0Gl3iBLnd,Goodie Bag,['Still Woozy'],['4iMO20EPodreIaEl8qW66y'],"['bedroom pop', 'indie pop', 'modern rock', 'oakland indie']",0.701,0.529,0.82,0.00113,0.147,0.577,4EWiUhvmhuqZbeXUdNKqpn,100,rt
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"['electropop', 'pop']",0.939,0.305,0.35,0.000169,0.354,0.563,4EWiUhvmhuqZbeXUdNKqpn,100,rt
0E8q2Fx2XuzXCO2NSAppkR,In A Sentimental Mood,"['Duke Ellington', 'John Coltrane']","['4F7Q5NV6h5TSwCainz8S5A', '2hGh5VOeeqimQFxqXvfCUf']","['adult standards', 'bebop', 'big band', 'cool jazz', 'jazz', 'jazz piano', 'lounge', 'swing', 'vocal jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'jazz', 'jazz saxophone']",0.464,0.305,0.936,0.0846,0.0316,0.282,4EWiUhvmhuqZbeXUdNKqpn,100,rt
36J0iaPDGbYGsHvYpaYs3k,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)","['Dreamville', 'J. Cole']","['1iNqsUDUraNWrj00bqssQG', '6l3HvQ5sa6mXTsMTB19rO5']","['hip hop', 'rap', 'conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",0.761,0.586,0.0392,0.0,0.359,0.719,4EWiUhvmhuqZbeXUdNKqpn,100,rt
3f9Mzvd3URfbbIJBX4pz9Z,Phone Numbers,"['Dominic Fike', 'Kenny Beats']","['6USv9qhCn6zfxlBQIYJ9qs', '1rHOtdmGNr5vcYNw5v7QGC']","['alternative pop rock', 'pop']",0.884,0.539,0.239,0.0,0.208,0.776,4EWiUhvmhuqZbeXUdNKqpn,100,rt
0EKbMWOt2ZwdEcqgRpLHaC,Asshole,['hooligan chase'],['2qSWeggSfTTkTaF4t4WFpF'],"['meme rap', 'vapor trap']",0.748,0.802,0.595,0.000678,0.113,0.874,4EWiUhvmhuqZbeXUdNKqpn,100,rt
5zouq58uwciUTe0rhrwKmc,Make You Feel,"['Alina Baraz', 'Galimatias']","['6hfwwpXqZPRC9CsKI7qtv1', '0tOrKkXIn3VYyVHFEPG6Xd']","['alternative r&b', 'electropop', 'etherpop', 'pop', 'chillstep']",0.7,0.43,0.787,0.000476,0.0399,0.103,4EWiUhvmhuqZbeXUdNKqpn,100,rt
3YFdwzFuwDC6D0SttvR7WY,N,['Jaden'],['0xOeVMOz2fVg5BJY3N6akT'],"['hip hop', 'rap']",0.402,0.483,0.329,0.0,0.345,0.315,4EWiUhvmhuqZbeXUdNKqpn,100,rt
2xXNa4tR2CronQsZ6OKQtP,Bitch I'm Nasty,['Rico Nasty'],['2OaHYHb2XcFPvqL3VsyPzU'],"['dmv rap', 'escape room', 'trap queen']",0.953,0.636,0.0157,0.0,0.255,0.342,4EWiUhvmhuqZbeXUdNKqpn,100,rt
4QIo4oxwzzafcBWkKjDpXY,xanny,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"['electropop', 'pop']",0.521,0.125,0.751,0.00207,0.239,0.0528,4EWiUhvmhuqZbeXUdNKqpn,100,rt
4luBGXcgpFQPPAtcF4zEdv,Erase,['Omar Apollo'],['5FxD8fkQZ6KcsSYupDVoSO'],"['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie r&b', 'pop']",0.657,0.376,0.688,2.54e-05,0.0463,0.575,4EWiUhvmhuqZbeXUdNKqpn,100,rt
0PHwCbA310LLIMcSDpQbgF,Two Weeks,['FKA twigs'],['6nB0iY1cjSY1KyhYyuIIKH'],"['afrofuturism', 'art pop', 'dance pop', 'electropop', 'escape room', 'indie r&b', 'trip hop']",0.48,0.717,0.0625,0.000685,0.23,0.335,4EWiUhvmhuqZbeXUdNKqpn,100,rt
1cXa22Jmxjt6SI2oZ1NRM1,K,['Jaden'],['0xOeVMOz2fVg5BJY3N6akT'],"['hip hop', 'rap']",0.492,0.635,0.265,0.0,0.371,0.177,4EWiUhvmhuqZbeXUdNKqpn,100,rt
2s9C5THb9llwyVXtjveV4E,Firefly,['Mura Masa'],['5Q81rlcTFh3k6DQJXPdsot'],"['channel islands indie', 'vapor soul']",0.798,0.443,0.437,4.78e-06,0.12,0.481,4EWiUhvmhuqZbeXUdNKqpn,100,rt
1RYibLoUBdckot7lYPxu96,Tell Them (feat. Moses Sumney & Metro Boomin),['James Blake'],['53KwLdlmrlCelAZMaLVZqU'],"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",0.58,0.469,0.778,6.79e-05,0.118,0.289,4EWiUhvmhuqZbeXUdNKqpn,100,rt
4c3g4qvLa0iaotBHodDDvY,Lust,['SAINt JHN'],['0H39MdGGX6dbnnQPt6NQkZ'],"['melodic rap', 'pop rap', 'rap', 'trap']",0.843,0.734,0.04,0.0,0.12,0.0421,4EWiUhvmhuqZbeXUdNKqpn,100,rt
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"['electropop', 'pop']",0.853,0.351,0.39,9.38e-06,0.241,0.282,4EWiUhvmhuqZbeXUdNKqpn,100,rt
7frG49GBDHPPvxXRVLRwle,I BEEN BORN AGAIN,['BROCKHAMPTON'],['1Bl6wpkWCQ4KVgnASpvzzA'],"['boy band', 'pop', 'rap']",0.771,0.636,0.318,6e-05,0.229,0.451,4EWiUhvmhuqZbeXUdNKqpn,100,rt
1ThmUihH9dF8EV08ku5AXN,Faucet Failure,['Ski Mask The Slump God'],['2rhFzFmezpnW82MNqEKVry'],"['miami hip hop', 'rap', 'trap', 'underground hip hop']",0.935,0.552,0.111,0.0,0.335,0.615,4EWiUhvmhuqZbeXUdNKqpn,100,rt
3X6YJcqTinaNraRvojF62K,Z4L (with Bari & Jay2),['Smino'],['1ybINI1qPiFbwDXamRtwxD'],"['alternative r&b', 'hip hop', 'rap', 'underground hip hop']",0.822,0.503,0.0779,0.0,0.285,0.408,4EWiUhvmhuqZbeXUdNKqpn,100,rt
6qNB2ChCVPepl5ZjVJJTUW,STUPID (feat. Yung Baby Tate),['Ashnikko'],['3PyJHH2wyfQK3WZrk9rpmP'],"['escape room', 'pop']",0.772,0.637,0.00459,0.0,0.114,0.54,4EWiUhvmhuqZbeXUdNKqpn,100,rt
2NRRrr8ylDK38KD3Ffbw4K,BTSTU (Edit),['Jai Paul'],['53wZLCnhshZKDRs3uopFBc'],"['art pop', 'chillwave', 'electronica', 'electropop', 'escape room', 'indie r&b', 'indie soul', 'indietronica']",0.665,0.389,0.745,0.000982,0.441,0.521,4EWiUhvmhuqZbeXUdNKqpn,100,rt
0N4ptfvrXtSe0rJ3VkmNmD,Recently Played,['Crumb'],['4kSGbjWGxTchKpIxXPJv0B'],"['indie garage rock', 'neo-psychedelic']",0.57,0.334,0.692,0.172,0.0312,0.124,4EWiUhvmhuqZbeXUdNKqpn,100,rt
0rC1Zom3PFrEYwdl4QN785,TEQUILA MOCKINGBIRD,['Smino'],['1ybINI1qPiFbwDXamRtwxD'],"['alternative r&b', 'hip hop', 'rap', 'underground hip hop']",0.827,0.573,0.0138,8.33e-05,0.112,0.504,4EWiUhvmhuqZbeXUdNKqpn,100,rt
2EUNZfjPToKZIahK0WMLKd,Ned Flanders (feat. A$AP Ferg),['MadeinTYO'],['5SyGEPymt1G2uto47tVWvZ'],"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",0.936,0.495,0.0254,0.0,0.229,0.299,4EWiUhvmhuqZbeXUdNKqpn,100,rt
0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,"['Gucci Mane', 'Bruno Mars', 'Kodak Black']","['13y7CgLHjMVRMDqxdx0Xdo', '0du5cEVh5yTK9QJze8zA0C', '46SHBwWsqBkxI7EeeBEQG7']","['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'pop', 'post-teen pop', 'florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",0.8,0.578,0.00381,0.0,0.0485,0.367,4EWiUhvmhuqZbeXUdNKqpn,100,rt
5h05V8HzaUBIEVlEnrzKDo,Thirty-Nine,['Crumb'],['4kSGbjWGxTchKpIxXPJv0B'],"['indie garage rock', 'neo-psychedelic']",0.265,0.6,0.259,0.739,0.0341,0.0555,4EWiUhvmhuqZbeXUdNKqpn,100,rt
5qHirGR7M9tdm6C17DlzSY,REEL IT IN,['Aminé'],['3Gm5F95VdRxW3mqCn8RPBJ'],"['hip hop', 'pop', 'pop rap', 'portland hip hop', 'rap']",0.754,0.342,0.073,0.0,0.0991,0.423,4EWiUhvmhuqZbeXUdNKqpn,100,rt
1qb38ovGv4fTZ1DR0mRfmn,Into The Red,['James Blake'],['53KwLdlmrlCelAZMaLVZqU'],"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",0.508,0.47,0.586,0.0556,0.0347,0.151,4EWiUhvmhuqZbeXUdNKqpn,100,rt
2fE4MbwX3QGMzNaMjGVhtw,Say Yes,['Floetry'],['0un6YenPxWZ2VW4aFGMupM'],"['british soul', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.747,0.398,0.211,1.42e-06,0.0743,0.428,4EWiUhvmhuqZbeXUdNKqpn,100,rt
58dSdjfEYNSxte1aNVxuNf,Easy,['Mac Ayres'],['0fTav4sBLmYOAzKuJw0grL'],"['alternative r&b', 'indie r&b']",0.722,0.282,0.373,0.00557,0.106,0.217,4EWiUhvmhuqZbeXUdNKqpn,100,rt
6P5QvqGHXCksVTqMSVgEWV,Huey Newton,['St. Vincent'],['7bcbShaqKdcyjnmv4Ix8j6'],"['art pop', 'chamber pop', 'electropop', 'escape room', 'etherpop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'metropopolis']",0.643,0.714,0.175,0.756,0.0632,0.49,5gxVNjgNzAbjCrR5CBpoLl,100,cy
2qTy3hGSbxoSenKmlKGHFw,Los Ageless,['St. Vincent'],['7bcbShaqKdcyjnmv4Ix8j6'],"['art pop', 'chamber pop', 'electropop', 'escape room', 'etherpop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'metropopolis']",0.527,0.716,0.0698,8.71e-05,0.0616,0.331,5gxVNjgNzAbjCrR5CBpoLl,100,cy
3v47tb6hvbeb3dVOgYZUfP,Birth In Reverse,['St. Vincent'],['7bcbShaqKdcyjnmv4Ix8j6'],"['art pop', 'chamber pop', 'electropop', 'escape room', 'etherpop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'metropopolis']",0.571,0.867,0.0107,0.000159,0.109,0.791,5gxVNjgNzAbjCrR5CBpoLl,100,cy
5gW5dSy3vXJxgzma4rQuzH,Make Me Feel,['Janelle Monáe'],['6ueGR6SWhUJfvEhqkvMsVs'],"['afrofuturism', 'alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",0.859,0.413,0.132,0.0,0.182,0.697,5gxVNjgNzAbjCrR5CBpoLl,100,cy
5zcSI6XGj6KPblmCbvfLzz,Bury It,['CHVRCHES'],['3CjlHNtplJyTf9npxaPl5w'],"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']",0.633,0.727,0.000467,0.00791,0.034,0.25,5gxVNjgNzAbjCrR5CBpoLl,100,cy
0eozuFNutbnEbWKOvf4W86,Clearest Blue,['CHVRCHES'],['3CjlHNtplJyTf9npxaPl5w'],"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']",0.649,0.802,0.0155,0.00255,0.0328,0.163,5gxVNjgNzAbjCrR5CBpoLl,100,cy
3ueUaXZ45f03QOYWv86mPM,Navy & Cream,['U.S. Girls'],['3AHFDfqhSqPBecjQDIOIJA'],"['alternative dance', 'art pop', 'chamber pop', 'chamber psych', 'electropop', 'escape room', 'experimental pop', 'freak folk', 'indie rock', 'noise pop']",0.513,0.778,0.378,0.0573,0.0343,0.246,5gxVNjgNzAbjCrR5CBpoLl,100,cy
1pfwncYpoQWlIkUHHL1wQN,Incidental Boogie,['U.S. Girls'],['3AHFDfqhSqPBecjQDIOIJA'],"['alternative dance', 'art pop', 'chamber pop', 'chamber psych', 'electropop', 'escape room', 'experimental pop', 'freak folk', 'indie rock', 'noise pop']",0.522,0.921,0.00121,0.645,0.0366,0.285,5gxVNjgNzAbjCrR5CBpoLl,100,cy
1RvcyxdkVGT3nmRTePLMvw,How to Be a Heartbreaker,['MARINA'],['6CwfuxIqcltXDGjfZsMd9A'],"['dance pop', 'electropop', 'indie pop', 'metropopolis', 'pop', 'post-teen pop', 'uk alternative pop']",0.69,0.897,0.0142,0.0,0.0506,0.849,5gxVNjgNzAbjCrR5CBpoLl,100,cy
2V4Bc2I962j7acQj1N0PiQ,Celebrity Skin,['Hole'],['5SHQUMAmEK5KmuSb0aDvsn'],"['alternative rock', 'grunge', 'lilith', 'pop rock', 'post-grunge', 'rock']",0.438,0.905,9.44e-06,5.4e-05,0.0419,0.723,5gxVNjgNzAbjCrR5CBpoLl,100,cy
1Z2MfAx1nJ09NzGjodnvRW,Screwed (feat. Zoë Kravitz),['Janelle Monáe'],['6ueGR6SWhUJfvEhqkvMsVs'],"['afrofuturism', 'alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",0.73,0.681,0.0441,0.000245,0.0405,0.446,5gxVNjgNzAbjCrR5CBpoLl,100,cy
2cmRpmO04TLaKPzmAzySYZ,Dance Yrself Clean,['LCD Soundsystem'],['066X20Nz7iquqkkCW6Jxy6'],"['alternative dance', 'alternative rock', 'dance-punk', 'electronic rock', 'electronica', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",0.739,0.611,0.00557,0.725,0.0622,0.794,5gxVNjgNzAbjCrR5CBpoLl,100,cy
3r7AFEeFbhdQP9mPUSPgoP,Die Trying,['Eyes Set To Kill'],['7omnn7IRrrxdMwSwchVxNP'],"['metalcore', 'pixie', 'pop emo', 'screamo', 'slayer']",0.537,0.966,0.000256,0.0,0.0532,0.311,5gxVNjgNzAbjCrR5CBpoLl,100,cy
2HUNIj9v8qlJnpuslgcSIX,The Man Who Sold the World,['Midge Ure'],['2N4isf5pypyuDVpBofqEN8'],"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'synthpop']",0.535,0.503,0.0495,0.267,0.0354,0.333,5gxVNjgNzAbjCrR5CBpoLl,100,cy
02oAUzv4M0ItuTDy2RT3IT,Homemade Dynamite,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",0.771,0.431,0.287,2.75e-06,0.0577,0.268,5gxVNjgNzAbjCrR5CBpoLl,100,cy
2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,['David Bowie'],['0oSGxfWSnnOXhD2fKuz2Gy'],"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",0.635,0.686,0.209,0.0176,0.053,0.464,5gxVNjgNzAbjCrR5CBpoLl,100,cy
2iQYqdalv245vrCEM4W9N9,NFWMB,['Hozier'],['2FXC3k01G6Gw61bmprjgqS'],"['irish singer-songwriter', 'pop']",0.379,0.373,0.895,0.0718,0.0309,0.352,5gxVNjgNzAbjCrR5CBpoLl,100,cy
2fh3bZ8jZhMxOcfESE9nQY,Don't Threaten Me with a Good Time,['Panic! At The Disco'],['20JZFwl6HVl6yg8a4H3ZqK'],"['baroque pop', 'emo', 'modern rock']",0.559,0.895,0.0154,0.0,0.0832,0.59,5gxVNjgNzAbjCrR5CBpoLl,100,cy
6ie2Bw3xLj2JcGowOlcMhb,Green Light,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",0.594,0.721,0.0209,8.55e-06,0.0957,0.253,5gxVNjgNzAbjCrR5CBpoLl,100,cy
4mWahKerLaVddUjb8d1Q4Q,The Man Who Sold the World - 2015 Remaster,['David Bowie'],['0oSGxfWSnnOXhD2fKuz2Gy'],"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",0.474,0.387,0.642,0.00557,0.0305,0.546,5gxVNjgNzAbjCrR5CBpoLl,100,cy
5btaVjrLBxTvXNmCv5DrW2,Curious,['Hayley Kiyoko'],['3LjhVl7GzYsza1biQjTpaN'],"['dance pop', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'post-teen pop']",0.788,0.703,0.0753,6.13e-05,0.127,0.442,5gxVNjgNzAbjCrR5CBpoLl,100,cy
2oTEDeeMdSTBiqjQhFF7K9,Velvet 4 Sale,['U.S. Girls'],['3AHFDfqhSqPBecjQDIOIJA'],"['alternative dance', 'art pop', 'chamber pop', 'chamber psych', 'electropop', 'escape room', 'experimental pop', 'freak folk', 'indie rock', 'noise pop']",0.458,0.779,0.109,0.000156,0.0448,0.455,5gxVNjgNzAbjCrR5CBpoLl,100,cy
5fdzPMOxUqVJYSzTP5cFP7,Gemini Feed,['BANKS'],['2xe8IXgCTpwHE3eA9hTs4n'],"['alternative r&b', 'art pop', 'dance pop', 'electropop', 'indie poptimism', 'indie r&b', 'indietronica', 'pop']",0.768,0.654,0.203,0.000235,0.0762,0.543,5gxVNjgNzAbjCrR5CBpoLl,100,cy
3HlOk3Iy7vkOfROwBbJqfx,Changes - 2015 Remaster,['David Bowie'],['0oSGxfWSnnOXhD2fKuz2Gy'],"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",0.547,0.308,0.505,0.0,0.0377,0.41,5gxVNjgNzAbjCrR5CBpoLl,100,cy
1rqqCSm0Qe4I9rUvWncaom,High Hopes,['Panic! At The Disco'],['20JZFwl6HVl6yg8a4H3ZqK'],"['baroque pop', 'emo', 'modern rock']",0.579,0.904,0.193,0.0,0.0618,0.681,5gxVNjgNzAbjCrR5CBpoLl,100,cy
3BpUZB0tw4zNmG3Iw1mclL,Your Dog,['Soccer Mommy'],['4wXchxfTTggLtzkoUhO86Q'],"['art pop', 'chamber pop', 'electropop', 'indie folk', 'indie pop', 'indie rock', 'small room']",0.652,0.669,0.122,0.00039,0.0262,0.769,5gxVNjgNzAbjCrR5CBpoLl,100,cy
6golelYKuy85o3u0cxIxFK,The Wire,['HAIM'],['4Ui2kfOqGujY81UcPrb5KE'],"['dance pop', 'indie pop', 'indietronica', 'metropopolis', 'pop', 'pop rock', 'rock']",0.547,0.635,0.0127,5.01e-06,0.137,0.525,5gxVNjgNzAbjCrR5CBpoLl,100,cy
4xwe9DR2DlFuG9PdA2LWHF,Modern Love - Single Version; 1990 Remaster,['David Bowie'],['0oSGxfWSnnOXhD2fKuz2Gy'],"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",0.471,0.884,0.0029,0.000282,0.0348,0.962,5gxVNjgNzAbjCrR5CBpoLl,100,cy
2Cu5ExXidcoE4vF5hIYict,Heart to Break,['Kim Petras'],['3Xt3RrJMFv5SZkCfUE8C1J'],"['art pop', 'dance pop', 'electropop', 'escape room', 'indie poptimism', 'pop', 'post-teen pop', 'transpop']",0.74,0.631,0.0403,2.77e-06,0.196,0.887,5gxVNjgNzAbjCrR5CBpoLl,100,cy
4zmT3KiW5UVfzGSIkYbs0y,Old Friends,['Darren Korb'],['0ZMWrgLff357yxLyEU77a1'],"['indie game soundtrack', 'scorecore', 'video game music']",0.677,0.444,0.0045,0.905,0.0276,0.171,5gxVNjgNzAbjCrR5CBpoLl,100,cy
1ny60YCHhEsxsJXWLhK7b0,IDGAF,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.836,0.544,0.0403,0.0,0.0943,0.51,5gxVNjgNzAbjCrR5CBpoLl,100,cy
4hFksmpwtT4bx5btyRT5ek,Heartlines,['Broods'],['5r5Va4lVQ1zjEfbJSrmCsS'],"['auckland indie', 'electropop', 'etherpop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'nz pop', 'pop', 'shimmer pop', 'tropical house', 'vapor soul']",0.657,0.689,0.466,0.0,0.103,0.266,5gxVNjgNzAbjCrR5CBpoLl,100,cy
2U8g9wVcUu9wsg6i7sFSv8,Every Teardrop Is a Waterfall,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],"['permanent wave', 'pop']",0.425,0.733,0.00193,0.00922,0.0396,0.313,5gxVNjgNzAbjCrR5CBpoLl,100,cy
0kYUrLVQOfx21xuXu7OGrT,All These Things That I've Done,['The Killers'],['0C0XlULifJtAgn6ZNCW2eu'],"['modern rock', 'permanent wave', 'rock']",0.557,0.728,0.00156,5.13e-06,0.0405,0.216,5gxVNjgNzAbjCrR5CBpoLl,100,cy
3gkSQbWTDBh0ZKq85WmJDz,You Don’t Get Me High Anymore,['Phantogram'],['1l9d7B8W0IHy3LqWsxP2SH'],"['alternative dance', 'chillwave', 'dream pop', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'shimmer pop', 'vapor soul']",0.504,0.945,0.00242,0.00257,0.0504,0.744,5gxVNjgNzAbjCrR5CBpoLl,100,cy
6M8qU2rDpeRQLE88DF2xtq,Peach,['Broods'],['5r5Va4lVQ1zjEfbJSrmCsS'],"['auckland indie', 'electropop', 'etherpop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'nz pop', 'pop', 'shimmer pop', 'tropical house', 'vapor soul']",0.688,0.738,0.0085,3.54e-05,0.0404,0.251,5gxVNjgNzAbjCrR5CBpoLl,100,cy
6WmIyn2fx1PKQ0XDpYj4VR,Love It If We Made It,['The 1975'],['3mIj9lX2MWuHmhNCA7LSCW'],"['indie pop', 'modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']",0.472,0.745,0.000607,2.74e-05,0.0356,0.0631,5gxVNjgNzAbjCrR5CBpoLl,100,cy
4hAhyE1iL07EIUJnqw2bsV,Welcome To Your Life,['Grouplove'],['3kVUvbeRdcrqQ3oHk5hPdx'],"['indie pop', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']",0.511,0.617,0.00223,0.0,0.0313,0.404,5gxVNjgNzAbjCrR5CBpoLl,100,cy
6cqXhzuVIH4Hm2CkF7ZN21,Helicopter,['Deerhunter'],['38zTZcuN7nFvVJ6auhc6V3'],"['alternative dance', 'alternative rock', 'art pop', 'atlanta indie', 'chamber pop', 'chillwave', 'dance-punk', 'dream pop', 'electronica', 'experimental rock', 'freak folk', 'garage psych', 'indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'noise rock', 'nu gaze', 'shoegaze', 'slow core']",0.504,0.718,0.219,0.503,0.039,0.418,5gxVNjgNzAbjCrR5CBpoLl,100,cy
